,site Number,site AtomicWeight,site Row,site Column,site Electronegativity,site CovalentRadius,AGNI eta=8.00e-01,AGNI eta=1.23e+00,AGNI eta=1.88e+00,AGNI eta=2.89e+00,AGNI eta=4.43e+00,AGNI eta=6.80e+00,AGNI eta=1.04e+01,AGNI eta=1.60e+01,G2_0.05,G2_4.0,G2_20.0,G2_80.0,G4_0.005_1.0_1.0,G4_0.005_1.0_-1.0,G4_0.005_4.0_1.0,G4_0.005_4.0_-1.0,local difference in Number,local difference in AtomicWeight,local difference in Row,local difference in Column,local difference in Electronegativity,local difference in CovalentRadius,local signed difference in Number,local signed difference in AtomicWeight,local signed difference in Row,local signed difference in Column,local signed difference in Electronegativity,local signed difference in CovalentRadius,maximum local difference in Number,maximum local difference in AtomicWeight,maximum local difference in Row,maximum local difference in Column,maximum local difference in Electronegativity,maximum local difference in CovalentRadius,minimum local difference in Number,minimum local difference in AtomicWeight,minimum local difference in Row,minimum local difference in Column,minimum local difference in Electronegativity,minimum local difference in CovalentRadius
cifs/AFI_3,14.0,28.0855,3.0,14.0,1.9,111.0,0.048084814276228655,0.5252655085965283,1.5745496644032744,2.978838545282283,4.3399566576298145,5.254558755609855,5.737922714667336,5.964269021554459,6.049223107207194,2.4817647003527408,0.3646613659470994,0.0006234345856210233,5.248162683526131,3.0673236762034986,3.041772504282652,0.7591634793556156,6.000000000000001,12.086100000000002,1.0,2.0,1.5400000000000003,45.00000000000001,-6.000000000000001,-12.086100000000002,-1.0,2.0,1.5400000000000003,-45.00000000000001,-6.0,-12.0861,-1.0,2.0,1.54,-45.0,-6.0,-12.0861,-1.0,2.0,1.54,-45.0
cifs/AFI_4,14.0,28.0855,3.0,14.0,1.9,111.0,0.04815622793860741,0.52562270368965,1.5746914240372605,2.985289966796897,4.362605113563986,5.291731558272636,5.783585777081512,6.014065907388182,6.100595242298514,2.4846071946738326,0.36496492876576264,0.0006251194901697574,5.295379395600848,3.075386435112626,3.0692581136538117,0.7595125859404276,6.0,12.0861,1.0,2.0,1.54,44.99999999999999,-6.0,-12.0861,-1.0,2.0,1.54,-44.99999999999999,-6.0,-12.0861,-1.0,2.0,1.54,-45.0,-6.0,-12.0861,-1.0,2.0,1.54,-45.0
cifs/AFI_5,14.0,28.0855,3.0,14.0,1.9,111.0,0.04841888540238743,0.5263142499541932,1.559459628184678,2.9094640949253607,4.2072864298434505,5.076828244145163,5.535665625661242,5.750360675005989,5.830914520670695,2.433754941763332,0.36583136041796666,0.0006324901603585536,4.904309815375479,2.9211373425899447,2.897465764547976,0.7493974468248916,5.999999999999999,12.0861,1.0,2.0,1.54,45.00000000000001,-5.999999999999999,-12.0861,-1.0,2.0,1.54,-45.00000000000001,-6.0,-12.0861,-1.0,2.0,1.54,-45.0,-6.0,-12.0861,-1.0,2.0,1.54,-45.0
cifs/AFI_6,14.0,28.0855,3.0,14.0,1.9,111.0,0.04855034649323098,0.5270862055667181,1.564499243692297,2.9397251825498913,4.281432565185885,5.1862916566460635,5.664892746193141,5.8890305807777,5.973154847576493,2.4521828667685326,0.36639932225247085,0.0006361261869004473,5.111787286634236,2.977537902626592,3.01174724808369,0.7528785607922732,5.986900836131067,12.059713699260614,0.9978168060218445,1.995633612043689,1.5366378812736403,44.901756270983,-5.986900836131067,-12.059713699260614,-0.9978168060218445,1.995633612043689,1.5366378812736403,-44.901756270983,0.0,0.0,0.0,2.0,1.54,0.0,-6.0,-12.0861,-1.0,0.0,0.0,-45.0
cifs/AFI_7,14.0,28.0855,3.0,14.0,1.9,111.0,0.0480342347063481,0.5248899428520064,1.5702005253920055,2.9706815271192344,4.335599835217954,5.254186661964614,5.7396101254056795,5.966865096880141,6.052148350389167,2.4738593953211083,0.3644256941068545,0.0006220723282187441,5.224959984375828,3.0422282452452154,3.0422434035809327,0.7558138452985923,6.0,12.0861,1.0,2.0,1.5399999999999998,45.00000000000001,-6.0,-12.0861,-1.0,2.0,1.5399999999999998,-45.00000000000001,-6.0,-12.0861,-1.0,2.0,1.54,-45.0,-6.0,-12.0861,-1.0,2.0,1.54,-45.0
cifs/AFI_8,14.0,28.0855,3.0,14.0,1.9,111.0,0.04827032878569026,0.5261061242765801,1.5730883781290248,2.978091101522304,4.343656781373102,5.258454870303824,5.740402843006365,5.965683988943946,6.050170090035317,2.4796955470818083,0.36540175545311987,0.0006282978009451857,5.294468433160455,3.065462892915356,3.0788025991079246,0.7614118250208453,5.999999880458628,12.086099759201836,0.9999999800764378,1.9999999601528755,1.5399999693177142,44.999999103439706,-5.999999880458628,-12.086099759201836,-0.9999999800764378,1.9999999601528755,1.5399999693177142,-44.999999103439706,0.0,0.0,0.0,2.0,1.54,0.0,-6.0,-12.0861,-1.0,0.0,0.0,-45.0
cifs/AFI_9,14.0,28.0855,3.0,14.0,1.9,111.0,0.04854592892348955,0.5270629754092829,1.5644188125817144,2.939432420439586,4.280870435291576,5.1855457154940705,5.664051380142617,5.88814508555642,5.972252887673518,2.451978811651052,0.3663809883812428,0.000636007594023452,5.110466893995991,2.9769431203723657,3.011348877426954,0.7528189864428756,5.986901294916232,12.05971462341451,0.9978168824860386,1.9956337649720772,1.536637999028499,44.90175971187174,-5.986901294916232,-12.05971462341451,-0.9978168824860386,1.9956337649720772,1.536637999028499,-44.90175971187174,0.0,0.0,0.0,2.0,1.54,0.0,-6.0,-12.0861,-1.0,0.0,0.0,-45.0
cifs/AFI_10,14.0,28.0855,3.0,14.0,1.9,111.0,0.04805186944680658,0.5249856154479516,1.57050951065906,2.971491799335657,4.336842245577143,5.25564483849977,5.741158906532027,5.968451105307821,6.053747507166547,2.474486527867825,0.36450041550657963,0.0006225269662295365,5.228777238961069,3.0438136211998588,3.0442959562460996,0.7560961834706308,6.000000000000001,12.086100000000004,1.0,2.0,1.5400000000000003,45.00000000000001,-6.000000000000001,-12.086100000000004,-1.0,2.0,1.5400000000000003,-45.00000000000001,-6.0,-12.0861,-1.0,2.0,1.54,-45.0,-6.0,-12.0861,-1.0,2.0,1.54,-45.0
cifs/AFI_11,14.0,28.0855,3.0,14.0,1.9,111.0,0.04825793734219138,0.5260463060181425,1.5730567200850771,2.9781794790424168,4.34384282368002,5.258696665657269,5.740672531371142,5.965966542049105,6.0504574508893665,2.479741997190813,0.36535138859336475,0.0006279837578922939,5.295034597565182,3.0656431914539723,3.079040570630448,0.7614159313295867,5.999999999999999,12.0861,0.9999999999999998,1.9999999999999996,1.5399999999999998,44.99999999999999,-5.999999999999999,-12.0861,-0.9999999999999998,1.9999999999999996,1.5399999999999998,-44.99999999999999,-6.0,-12.0861,-1.0,2.0,1.54,-45.0,-6.0,-12.0861,-1.0,2.0,1.54,-45.0
cifs/AFI_12,14.0,28.0855,3.0,14.0,1.9,111.0,0.048084814353125956,0.5252656266860414,1.5745516100150307,2.9788441686421794,4.33996558115927,5.254569837332518,5.737934944165322,5.964281792419324,6.049236082028136,2.481769043516455,0.3646614065257313,0.000623434585621082,5.248196705993794,3.067333452821413,3.041796106392789,0.759165664123645,5.999999999999999,12.0861,1.0,2.0,1.54,45.0,-5.999999999999999,-12.0861,-1.0,2.0,1.54,-45.0,-6.0,-12.0861,-1.0,2.0,1.54,-45.0,-6.0,-12.0861,-1.0,2.0,1.54,-45.0
cifs/AFI_13,14.0,28.0855,3.0,14.0,1.9,111.0,0.048156165740446344,0.5256228860955435,1.5746969767991985,2.9853060336354424,4.362627999396626,5.291757212032076,5.783612440122673,6.0140929513521,6.100622415263324,2.4846198241454904,0.36496490430595235,0.0006251161967906494,5.295453838426649,3.0754171149794627,3.069307247119303,0.7595194631474681,5.999999999999999,12.0861,1.0,2.0,1.54,45.00000000000001,-5.999999999999999,-12.0861,-1.0,2.0,1.54,-45.00000000000001,-6.0,-12.0861,-1.0,2.0,1.54,-45.0,-6.0,-12.0861,-1.0,2.0,1.54,-45.0
cifs/AFI_14,14.0,28.0855,3.0,14.0,1.9,111.0,0.04841910447834241,0.5263152533972025,1.5594653214333918,2.909479661986416,4.2073096856786005,5.076855510800518,5.535694719285433,5.750390564594126,5.830944699899788,2.4337671208910745,0.3658321056003267,0.0006324990098551772,4.904380187671032,2.92116464030991,2.8975208728715627,0.7494044036521437,6.0,12.0861,1.0,2.0,1.5400000000000003,44.99999999999999,-6.0,-12.0861,-1.0,2.0,1.5400000000000003,-44.99999999999999,-6.0,-12.0861,-1.0,2.0,1.54,-45.0,-6.0,-12.0861,-1.0,2.0,1.54,-45.0
cifs/AFI_15,14.0,28.0855,3.0,14.0,1.9,111.0,0.04808431217854521,0.5252703155386628,1.5747162587155266,2.9795143431334528,4.3412005849316175,5.256179372022167,5.7397382378997115,5.966174730356461,6.051162484384729,2.4822411571763014,0.3646618167899507,0.0006234167579321614,5.251580889199893,3.0685914267406953,3.0432441176489284,0.7592531932868527,6.0,12.0861,1.0,2.0,1.5400000000000003,45.0,-6.0,-12.0861,-1.0,2.0,1.5400000000000003,-45.0,-6.0,-12.0861,-1.0,2.0,1.54,-45.0,-6.0,-12.0861,-1.0,2.0,1.54,-45.0
cifs/AFI_16,14.0,28.0855,3.0,14.0,1.9,111.0,0.04818548649653509,0.5257733212762952,1.5750247757937867,2.986077825745271,4.364010280890417,5.2936062041092935,5.78572038050896,6.016324509342718,6.102900722058517,2.4852066683693366,0.3650860923525448,0.0006258791296256584,5.29876054099148,3.0768869186876304,3.0711353807985105,0.7597882541529255,5.999999999999999,12.086099999999997,1.0,2.0,1.5399999999999998,44.99999999999999,-5.999999999999999,-12.086099999999997,-1.0,2.0,1.5399999999999998,-44.99999999999999,-6.0,-12.0861,-1.0,2.0,1.54,-45.0,-6.0,-12.0861,-1.0,2.0,1.54,-45.0
cifs/AFI_17,14.0,28.0855,3.0,14.0,1.9,111.0,0.04843744424089548,0.5264083167005685,1.559582573308659,2.9095339159308415,4.207314056079337,5.07685420702454,5.535700663225793,5.750402354232101,5.830959085148108,2.433846806281728,0.36590838328400194,0.0006329584612473866,4.904164560243819,2.921346462877817,2.8972701133326617,0.7494801233002447,5.999999999999999,12.0861,1.0,2.0,1.5400000000000003,45.0,-5.999999999999999,-12.0861,-1.0,2.0,1.5400000000000003,-45.0,-6.0,-12.0861,-1.0,2.0,1.54,-45.0,-6.0,-12.0861,-1.0,2.0,1.54,-45.0
cifs/AFI_18,14.0,28.0855,3.0,14.0,1.9,111.0,0.04854592892380262,0.52706298407815,1.5644193095182015,2.939434739026195,4.28087455451484,5.185550841256559,5.664056969266951,5.888150876266459,5.9722587515995595,2.4519804259542646,0.36638099029757704,0.0006360075940234553,5.1104846121038925,2.976947814192817,3.011359864332328,0.7528193831282143,5.986905242318686,12.059722574864647,0.9978175403864479,1.9956350807728958,1.5366390121951292,44.90178931739015,-5.986905242318686,-12.059722574864647,-0.9978175403864479,1.9956350807728958,1.5366390121951292,-44.90178931739015,0.0,0.0,0.0,2.0,1.54,0.0,-6.0,-12.0861,-1.0,0.0,0.0,-45.0
cifs/AFI_19,14.0,28.0855,3.0,14.0,1.9,111.0,0.048051908818900486,0.524985507724463,1.5705059583216925,2.9714814903033484,4.33682746589411,5.255628297250453,5.741141772693096,5.968433765855429,6.053730101753718,2.4744784491245677,0.3645004412840742,0.0006225287764454917,5.228730075509917,3.043794695901915,3.0442688676902523,0.7560923758973183,6.0,12.0861,1.0,2.0,1.5399999999999998,45.0,-6.0,-12.0861,-1.0,2.0,1.5399999999999998,-45.0,-6.0,-12.0861,-1.0,2.0,1.54,-45.0,-6.0,-12.0861,-1.0,2.0,1.54,-45.0
cifs/AFI_20,14.0,28.0855,3.0,14.0,1.9,111.0,0.048257937397927164,0.5260464090126281,1.5730585769702998,2.9781849468234736,4.343851080227272,5.258706379055094,5.740682907158834,5.965977205753891,6.050468219221567,2.479746235368729,0.3653514229703801,0.0006279837578923253,5.295062355623297,3.0656540035487105,3.0790556724229363,0.7614178335944258,6.0,12.0861,0.9999999999999999,1.9999999999999998,1.54,44.99999999999999,-6.0,-12.0861,-0.9999999999999999,1.9999999999999998,1.54,-44.99999999999999,-6.0,-12.0861,-1.0,2.0,1.54,-45.0,-6.0,-12.0861,-1.0,2.0,1.54,-45.0
cifs/AFI_21,14.0,28.0855,3.0,14.0,1.9,111.0,0.048553730672815786,0.5271032575895687,1.5645287158255328,2.9397640586540423,4.281475874756005,5.186336299470175,5.664937716786916,5.889075630330192,5.973199915476028,2.452219086128709,0.3664131667403374,0.000636215601799424,5.111908780972786,2.9776240441013253,3.011825012076052,0.7529040458972648,5.986904629506385,12.059721340446185,0.9978174382510642,1.9956348765021283,1.5366388549066385,44.90178472129789,-5.986904629506385,-12.059721340446185,-0.9978174382510642,1.9956348765021283,1.5366388549066385,-44.90178472129789,0.0,0.0,0.0,2.0,1.54,0.0,-6.0,-12.0861,-1.0,0.0,0.0,-45.0
cifs/AFI_22,14.0,28.0855,3.0,14.0,1.9,111.0,0.04803423483385999,0.5248901601151447,1.5702042449458462,2.9706916346793455,4.335613815360704,5.254202148594452,5.7396261476836,5.9668813183677605,6.052164638843246,2.473867472299018,0.3644257675453936,0.00062207232821883,5.225003875867306,3.042247933730985,3.0422695008342826,0.7558180456337024,6.000000000000001,12.0861,1.0,2.0,1.54,45.00000000000001,-6.000000000000001,-12.0861,-1.0,2.0,1.54,-45.00000000000001,-6.0,-12.0861,-1.0,2.0,1.54,-45.0,-6.0,-12.0861,-1.0,2.0,1.54,-45.0
cifs/AFI_23,14.0,28.0855,3.0,14.0,1.9,111.0,0.04827032883818856,0.5261062243783426,1.5730901770991337,2.9780960925485296,4.343663734931134,5.258462584753248,5.740410824019634,5.965692067601804,6.050178201210425,2.4796995154966757,0.3654017887151904,0.0006282978009452157,5.29449321894011,3.0654719190718502,3.0788233825043543,0.7614146058038098,5.999999880458628,12.086099759201836,0.9999999800764379,1.9999999601528757,1.5399999693177144,44.999999103439706,-5.999999880458628,-12.086099759201836,-0.9999999800764379,1.9999999601528757,1.5399999693177144,-44.999999103439706,0.0,0.0,0.0,2.0,1.54,0.0,-6.0,-12.0861,-1.0,0.0,0.0,-45.0
cifs/AFI_24,8.0,15.9994,2.0,16.0,3.44,66.0,0.024278645795618378,0.28716555080674216,1.121907514764805,2.5932448227814833,4.113517856878913,5.1462930907819935,5.693498566848496,5.9499504267234755,6.046232725421874,2.0517244669955783,0.19228592179234283,0.0003165361496027493,5.794231961574261,1.7184004705043046,3.7242145987307325,0.4644263714535448,1.8776844487476816,3.7823136693348927,0.3129474081246136,0.6258948162492272,0.48193900851190496,14.082633365607611,1.8776844487476816,3.7823136693348927,0.3129474081246136,-0.6258948162492272,-0.48193900851190496,14.082633365607611,6.0,12.0861,1.0,0.0,0.0,45.0,0.0,0.0,0.0,-2.0,-1.54,0.0
cifs/AFI_25,8.0,15.9994,2.0,16.0,3.44,66.0,0.024355705527329324,0.2875130524009785,1.1300841768080254,2.641831566905209,4.208766583046789,5.269467555402603,5.829883225135786,6.092143691492291,6.190544304062566,2.083583257518534,0.19256173305118093,0.00031854393767724473,5.922533512123188,1.788438038021511,3.7707840283275886,0.46344418620704864,1.997073581135048,4.022805168159383,0.33284559685584125,0.6656911937116825,0.5125822191579957,14.97805185851286,1.997073581135048,4.022805168159383,0.33284559685584125,-0.6656911937116825,-0.5125822191579957,14.97805185851286,6.0,12.0861,1.0,0.0,0.0,45.0,0.0,0.0,0.0,-2.0,-1.54,0.0
cifs/AFI_26,8.0,15.9994,2.0,16.0,3.44,66.0,0.02414146726822789,0.285771370068834,1.1000985519898667,2.44705872434591,3.7649814104518176,4.639044198840921,5.098021939094051,5.31238614200426,5.39276068865262,1.9625035490468667,0.19143889315752113,0.0003130589045038296,5.17351150140862,1.5285866359650135,3.3961179902920775,0.4536124782070493,1.2201877565084998,2.4578852073228963,0.20336462608474995,0.4067292521694999,0.313181524170515,9.15140817381375,1.2201877565084998,2.4578852073228963,0.20336462608474995,-0.4067292521694999,-0.313181524170515,9.15140817381375,6.0,12.0861,1.0,0.0,0.0,45.0,0.0,0.0,0.0,-2.0,-1.54,0.0
cifs/AFI_27,8.0,15.9994,2.0,16.0,3.44,66.0,0.024294027852910863,0.2872879493408025,1.1222837563622143,2.5933856227112253,4.112960627898419,5.145176818923946,5.692078344455087,5.948387480499806,6.044616241911737,2.0520298011981293,0.19236935985898834,0.0003169293294530822,5.792289105660811,1.7186083088253972,3.7227939419508234,0.4652949081423167,1.8754080025114193,3.777728109858878,0.31256800041856997,0.6251360008371399,0.48135472064459767,14.065560018835647,1.8754080025114193,3.777728109858878,0.31256800041856997,-0.6251360008371399,-0.48135472064459767,14.065560018835647,6.0,12.0861,1.0,0.0,0.0,45.0,0.0,0.0,0.0,-2.0,-1.54,0.0
cifs/AFI_28,8.0,15.9994,2.0,16.0,3.44,66.0,0.024328620749195333,0.2873468879869425,1.1295430788032357,2.640856777029683,4.2077644445131686,5.268605886521562,5.829129498979323,6.091446609640757,6.189869357230803,2.0827157220984076,0.19243800692072388,0.0003178440344996527,5.920909453121318,1.7868078289693665,3.770391972458058,0.46291972527185726,1.998182042063074,4.025037996429752,0.3330303403438457,0.6660606806876914,0.5128667241295223,14.986365315473053,1.998182042063074,4.025037996429752,0.3330303403438457,-0.6660606806876914,-0.5128667241295223,14.986365315473053,6.0,12.0861,1.0,0.0,0.0,45.0,0.0,0.0,0.0,-2.0,-1.54,0.0
cifs/AFI_29,8.0,15.9994,2.0,16.0,3.44,66.0,0.024157347162241393,0.2858593842997271,1.1003157093620002,2.447545338901328,3.7657673441964934,4.640027192726301,5.099105933678822,5.313516600260817,5.393908445966193,1.9628854239840137,0.1915076817719092,0.0003134668256463973,5.1747157582451555,1.5293649044593742,3.3965075136007497,0.4538072811104112,1.2192520798678985,2.456000427081901,0.2032086799779831,0.4064173599559662,0.31294136716609394,9.14439059900924,1.2192520798678985,2.456000427081901,0.2032086799779831,-0.4064173599559662,-0.31294136716609394,9.14439059900924,6.0,12.0861,1.0,0.0,0.0,45.0,0.0,0.0,0.0,-2.0,-1.54,0.0
cifs/AFI_30,8.0,15.9994,2.0,16.0,3.44,66.0,0.024154607633989127,0.2865531323333533,1.1211762619181516,2.5793357770382968,4.0581064279476795,5.047452454819566,5.56721671544667,5.809829211401661,5.900760210128829,2.0456020185883084,0.19177340406559296,0.0003133407004766627,5.762767695355194,1.7242118480493875,3.7109457117284017,0.4541569075021679,1.683883502030943,3.39193073231603,0.28064725033849053,0.5612945006769811,0.43219676552127534,12.629126265232072,1.683883502030943,3.39193073231603,0.28064725033849053,-0.5612945006769811,-0.43219676552127534,12.629126265232072,6.0,12.0861,1.0,0.0,0.0,45.0,0.0,0.0,0.0,-2.0,-1.54,0.0
cifs/AFI_31,8.0,15.9994,2.0,16.0,3.44,66.0,0.023954554613651573,0.28515368291152654,1.1223527438076908,2.625048243127049,4.189781581237125,5.252444781098938,5.814684223781856,6.07794445710785,6.176741384201822,2.069443531031903,0.19076750011204768,0.00030825155362016816,5.9671593350534735,1.7747802679655134,3.808058252794398,0.4518223226379449,2.009225079774037,4.047282539442832,0.33487084662900607,0.6697416932580121,0.5157011038086695,15.069188098305279,2.009225079774037,4.047282539442832,0.33487084662900607,-0.6697416932580121,-0.5157011038086695,15.069188098305279,6.0,12.0861,1.0,0.0,0.0,45.0,0.0,0.0,0.0,-2.0,-1.54,0.0
cifs/AFI_32,8.0,15.9994,2.0,16.0,3.44,66.0,0.024361680404947364,0.2879533714368694,1.123824814430436,2.564652505226658,4.007649819769034,4.968046289947817,5.471721641064135,5.706680836701634,5.794723854571539,2.0400286570211756,0.1927825181732982,0.00031865536444625686,5.711766327079681,1.727464873878963,3.6578831475566216,0.4462380500600903,1.4225846607483537,2.8655834113784455,0.23709744345805892,0.47419488691611783,0.3651300629254108,10.669384955612651,1.4225846607483537,2.8655834113784455,0.23709744345805892,-0.47419488691611783,-0.3651300629254108,10.669384955612651,6.0,12.0861,1.0,0.0,0.0,45.0,0.0,0.0,0.0,-2.0,-1.54,0.0
cifs/AFI_33,8.0,15.9994,2.0,16.0,3.44,66.0,0.024176473980454426,0.2867110387970128,1.1216295435370236,2.579657037177634,4.057889303259689,5.046788891826966,5.566305313328652,5.808800076840891,5.899686677141193,2.046041548179864,0.19188483373195664,0.00031389857922508246,5.762002253373466,1.7250740665659798,3.7097294817186266,0.45447362840027955,1.6809492339978744,3.3860200895036185,0.2801582056663124,0.5603164113326248,0.4314436367261211,12.607119254984058,1.6809492339978744,3.3860200895036185,0.2801582056663124,-0.5603164113326248,-0.4314436367261211,12.607119254984058,6.0,12.0861,1.0,0.0,0.0,45.0,0.0,0.0,0.0,-2.0,-1.54,0.0
cifs/AFI_34,8.0,15.9994,2.0,16.0,3.44,66.0,0.023979005831579796,0.2852969511662686,1.1227451974468285,2.625828608976763,4.19084704251095,5.253643682530681,5.815937917499753,6.079220523296009,6.178025340253888,2.0700928142608537,0.19087694710472256,0.0003088741766829113,5.970482428730144,1.775892568486318,3.810139331904497,0.45230723576068316,2.00864922258092,4.046122561505876,0.3347748704301534,0.6695497408603068,0.5155533004624362,15.064869169356902,2.00864922258092,4.046122561505876,0.3347748704301534,-0.6695497408603068,-0.5155533004624362,15.064869169356902,6.0,12.0861,1.0,0.0,0.0,45.0,0.0,0.0,0.0,-2.0,-1.54,0.0
cifs/AFI_35,8.0,15.9994,2.0,16.0,3.44,66.0,0.024380984061375392,0.28806971475766774,1.1241413996248104,2.5652613328815623,4.008581235709227,4.969221195115214,5.47303296615042,5.70805769918105,5.796125572836527,2.040530945777064,0.19287026396888493,0.0003191544603336657,5.712915257830761,1.7281081090173462,3.658625039610344,0.4469190814524227,1.4230265178158947,2.8664734661624474,0.2371710863026491,0.4743421726052982,0.36524347290607967,10.67269888361921,1.4230265178158947,2.8664734661624474,0.2371710863026491,-0.4743421726052982,-0.36524347290607967,10.67269888361921,6.0,12.0861,1.0,0.0,0.0,45.0,0.0,0.0,0.0,-2.0,-1.54,0.0
cifs/AFI_36,8.0,15.9994,2.0,16.0,3.44,66.0,0.024208752450608433,0.2879561075159004,1.156030908801018,2.6888283726286595,4.189037783956915,5.1634327554424395,5.667789256982422,5.901663607373,5.989082881782719,2.1326584974363927,0.19233974304644058,0.0003146969763671458,6.1391405627038225,1.9745536895027926,3.8418996427250294,0.49159249361199403,1.6740698988457259,3.3721627007398887,0.279011649807621,0.558023299615242,0.42967794070373644,12.555524241342948,1.6740698988457259,3.3721627007398887,0.279011649807621,-0.558023299615242,-0.42967794070373644,12.555524241342948,6.0,12.0861,1.0,0.0,0.0,45.0,0.0,0.0,0.0,-2.0,-1.54,0.0
cifs/AFI_37,8.0,15.9994,2.0,16.0,3.44,66.0,0.02406425767205893,0.2863384040856864,1.1356221177650452,2.6158933684403713,4.065471961079293,5.009261338738483,5.498414357218024,5.725369171784799,5.810221825418042,2.0792994570823584,0.19142411758109235,0.0003110428045600377,5.912652628415989,1.877291363872592,3.717113303987164,0.4544739745806451,1.425942647248071,2.872347571484152,0.2376571078746785,0.475314215749357,0.3659919461270049,10.694569854360534,1.425942647248071,2.872347571484152,0.2376571078746785,-0.475314215749357,-0.3659919461270049,10.694569854360534,6.0,12.0861,1.0,0.0,0.0,45.0,0.0,0.0,0.0,-2.0,-1.54,0.0
